epoch,lr,train_box,train_cls,train_dfl,train_total,val_total,precision,recall,map50,map50_95
0,0.000467,2.975762,3.188048,2.240905,8.404714,5.955250,nan,nan,nan,nan
0,0.000467,2.953714,2.866857,2.222190,8.042762,5.885250,nan,nan,nan,nan
0,0.000467,3.117190,3.074333,2.333810,8.525333,5.935000,5.937200,nan,nan,nan,nan
0,0.000467,3.002810,2.842048,2.285619,8.130476,5.813000,5.834600,nan,nan,nan,nan
0,0.000467,2.789762,3.335476,2.155048,8.280286,5.895250,5.943400,nan,nan,nan,nan
